Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 26 s using 10156 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  biolink:coexpressed_with  ?f  ?f  localization_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000032826	0.003103983	0.003708282	12	3866	3236	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00003009	0.002383016	0.002769386	11	4616	3972	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_degradation_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000019148	0.00081728	0.003406326	7	8565	2055	?a
?b  biolink:coexpressed_with  ?f  ?f  uptake_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.00093633	0.002673797	5	5340	1870	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_molecular_modification_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000010942	0.001315789	0.001315789	4	3040	3040	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_molecular_modification_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.010830325	0.010830325	3	277	277	?a
?b  biolink:coexpressed_with  ?f  ?f  secretion_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.000767853	0.001007726	3	3907	2977	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_degradation_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.003307607	0.003307607	3	907	907	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_localization_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000768344	0.000768344	2	2603	2603	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000188747	0.003185596	0.003997914	69	21660	17259	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_localization_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000937207	0.000937207	1	1067	1067	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_transport_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000306372	0.000935962	0.001301599	112	119663	86048	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_activity_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000153186	0.005754213	0.006813481	56	9732	8219	?a
?b  biolink:coexpressed_with  ?f  ?f  biolink:related_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000000279	0.000169076	2	7165499	11829	?a
?a  biolink:coexpressed_with  ?f  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000038296	0.000000212	0.000028308	14	66008005	494566	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.010052822	0.000601559	0.001690205	3675	6109124	2174293	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_expression_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.006258736	0.002862652	0.003021292	2288	799259	757292	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.005758147	0.005510428	0.005510428	2105	382003	382003	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.006258736	0.002862652	0.003021292	2288	799259	757292	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.005758147	0.005520559	0.005520559	2105	381302	381302	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.004491628	0.000057725	0.001621893	1642	28445005	1012397	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002552186	0.002565033	0.002977558	933	363738	313344	?a
?b  biolink:coexpressed_with  ?f  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002106306	0.000323807	0.000580845	770	2377963	1325656	?a
?a  biolink:binds  ?f  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002026977	0.000334044	0.000733353	741	2218269	1010427	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.005848417	0.00005346	0.001981962	2138	39992804	1078729	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001679573	0.00085622	0.001270824	614	717105	483151	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.0015428	0.000958128	0.001408518	564	588648	400421	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001466207	0.002038573	0.002508741	536	262929	213653	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001299344	0.001896601	0.002257798	475	250448	210382	?a
?b  biolink:coexpressed_with  ?f  ?a  downregulated_biolink:regulates  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001871056	0.000243072	0.000397164	684	2813986	1722210	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_degradation_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000629156	0.002228488	0.00282802	230	103209	81329	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000610008	0.002245494	0.004178691	223	99310	53366	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001282932	0.001900763	0.002263503	469	246743	207201	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:decreases_response_to  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000426732	0.002651122	0.003139907	156	58843	49683	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_localization_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000311843	0.002440121	0.003024434	114	46719	37693	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000374758	0.001303396	0.001448846	137	105110	94558	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00020516	0.002878195	0.003039391	75	26058	24676	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000196953	0.003278091	0.003402164	72	21964	21163	?a
?f  abundance_biolink:affects  ?a  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001531859	0.000009113	0.001556831	560	61449051	359705	?a
?a  activity_biolink:affects  ?f  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000166863	0.000683144	0.001773204	61	89293	34401	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000142244	0.00283657	0.003173053	52	18332	16388	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_uptake_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.001652893	0.001931745	6	3630	3106	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.000627117	0.000743605	5	7973	6724	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00009027	0.000934447	0.001516823	33	35315	21756	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.001097695	0.001097695	1	911	911	?a
?a  activity_or_abundance_biolink:affects  ?f  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000166863	0.000683144	0.001773204	61	89293	34401	?a
?a  biolink:binds  ?f  ?f  biolink:directly_physically_interacts_with  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00619035	0.003268465	0.005896976	2263	692374	383756	?a
?a  biolink:binds  ?f  ?f  biolink:interacts_with  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.009708154	0.001835187	0.003612423	3549	1933863	982443	?a
?a  biolink:binds  ?f  ?f  biolink:genetically_interacts_with  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002409942	0.001849908	0.004191905	881	476240	210167	?a
?a  biolink:binds  ?f  ?f  biolink:homologous_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002037919	0.006015924	0.010396606	745	123838	71658	?a
?a  biolink:binds  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001444324	0.000650666	0.001445597	528	811476	365247	?a
?a  biolink:binds  ?f  ?f  biolink:regulates  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000894496	0.000544834	0.001053578	327	600183	310371	?a
?a  biolink:binds  ?f  ?f  biolink:contributes_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000071122	0.008352072	0.01595092	26	3113	1630	?a
?a  biolink:binds  ?f  ?f  biolink:correlated_with  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000041032	0.000477616	0.000725549	15	31406	20674	?a
?a  biolink:binds  ?f  ?f  biolink:biomarker_for  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000021884	0.034934498	0.119402985	8	229	67	?a
?a  biolink:binds  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.000289883	0.000528169	3	10349	5680	?a
?f  activity_or_abundance_biolink:affects  ?a  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001633071	0.000009714	0.001637079	597	61458905	364674	?a
?a  biolink:binds  ?f  ?f  biolink:coexpressed_with  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002026977	0.000334044	0.000733353	741	2218269	1010427	?a
?a  biolink:binds  ?f  ?f  biolink:orthologous_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000020945	0.000039828	1	47745	25108	?a
?a  biolink:contributes_to  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000604537	0.001349701	0.00205769	221	163740	107402	?a
?a  biolink:contributes_to  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000577182	0.00130847	0.001996745	211	161257	105672	?a
?f  biolink:causes  ?b  ?a  biolink:contributes_to  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000057445	0.022925764	0.073426573	21	916	286	?a
?a  biolink:contributes_to  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.007864452	0.004168098	0.006086524	2875	689763	472355	?a
?a  biolink:contributes_to  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000010942	1	1	4	4	4	?a
?a  biolink:contributes_to  ?f  ?f  decreased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000010942	1	1	4	4	4	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:contributes_to  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.006622517	0.02	1	151	50	?a
?a  biolink:contributes_to  ?f  ?f  biolink:increases_response_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00729927	0.016393443	1	137	61	?a
?a  biolink:contributes_to  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000021884	1	1	8	8	8	?a
?a  biolink:contributes_to  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000010942	1	1	4	4	4	?a
?a  biolink:contraindicated_for  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000229779	0.000642949	0.00079895	84	130648	105138	?a
?f  biolink:causes  ?b  ?a  biolink:contraindicated_for  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.012376238	0.016393443	5	404	305	?a
?a  biolink:contraindicated_for  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000139509	0.000410331	0.000511735	51	124290	99661	?a
?f  biolink:affects  ?b  ?a  biolink:contraindicated_for  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000092353	0.000112765	1	10828	8868	?a
?a  biolink:contraindicated_for  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.005473659	0.003184703	0.003926201	2001	628316	509653	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:correlated_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.000000438	0.000210659	3	6852429	14241	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.071193126	0.000394286	0.000394286	26026	66008005	66008005	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.010769513	0.001343654	0.004372098	3937	2930069	900483	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.006548695	0.001169805	0.003069904	2394	2046495	779829	?a
?f  biolink:interacts_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.021880958	0.001169044	0.004318571	7999	6842343	1852233	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.010052822	0.000601559	0.001690205	3675	6109124	2174293	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00779333	0.001894969	0.004913679	2849	1503455	579810	?a
?f  biolink:correlated_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000659246	0.00177726	0.005169233	241	135602	46622	?a
?f  biolink:related_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000093006	0.00169593	0.003601313	34	20048	9441	?a
?f  biolink:regulates  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.005525633	0.001212706	0.003447499	2020	1665697	585932	?a
?f  biolink:similar_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.002232143	0.007092199	1	448	141	?a
?f  biolink:biomarker_for  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000032826	0.005263158	0.025477707	12	2280	471	?a
?f  biolink:homologous_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.004256378	0.002961858	0.012014423	1556	525346	129511	?a
?f  biolink:orthologous_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000065651	0.000064265	0.000237107	24	373455	101220	?a
?f  biolink:contributes_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000021884	0.000250266	0.000743909	8	31966	10754	?a
?f  biolink:homologous_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002363439	0.001041801	0.021077283	864	829333	40992	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002109041	0.000197669	0.005372373	771	3900461	143512	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001548271	0.000089311	0.002074993	566	6337389	272772	?a
?f  biolink:contributes_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000117625	0.000376826	0.006430387	43	114111	6687	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000839787	0.000154498	0.002875016	307	1987086	106782	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.073800021	0.0004071	0.0004071	26979	66271129	66271129	?a
?f  biolink:interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.007549874	0.000219413	0.006087917	2760	12579000	453357	?a
