Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 37 s using 10313 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.306374515	0.006733741	0.006733741	18331	2722261	2722261	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.018886215	0.009199482	0.010142989	1130	122833	111407	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.013471052	0.00611069	0.008327307	806	131900	96790	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:genetically_interacts_with  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000000207	0.00002432	2	9667803	82236	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:physically_interacts_with  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000167135	0.000000525	0.000087072	10	19051831	114847	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.063210322	0.000268529	0.004661298	3782	14084143	811362	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.008891563	0.005063677	0.006464077	532	105062	82301	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.032624682	0.000139567	0.002730291	1952	13986156	714942	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.008373446	0.000467718	0.001597526	501	1071159	313610	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.004880332	0.00563163	0.007035806	292	51850	41502	?a
?f  biolink:directly_physically_interacts_with  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.000000216	0.000034087	6	27808707	176022	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.004362214	0.007475083	0.008746649	261	34916	29840	?a
?a  biolink:binds  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.004495922	0.000442188	0.003679035	269	608339	73117	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003058564	0.012789154	0.01289368	183	14309	14193	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003058564	0.007125058	0.009268639	183	25684	19744	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002540447	0.007811697	0.009895833	152	19458	15360	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.0017382	0.004374895	0.005426559	104	23772	19165	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001721487	0.00476543	0.005811657	103	21614	17723	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001671346	0.011570057	0.014308199	100	8643	6989	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.010044792	0.000120031	0.001772563	601	5007037	339057	?a
?a  activity_biolink:affects  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001019521	0.004069923	0.012303348	61	14988	4958	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_localization_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000935954	0.003584459	0.004590164	56	15623	12200	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000635112	0.002928258	0.004203075	38	12977	9041	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:increases_response_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00043455	0.012328118	0.013896312	26	2109	1871	?a
?a  activity_or_abundance_biolink:affects  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001019521	0.004069923	0.012303348	61	14988	4958	?a
?a  biolink:decreases_response_to  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.003218391	0.004464286	21	6525	4704	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.006859383	0.009824561	14	2041	1425	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.008590721	0.000427552	0.001291973	514	1202193	397841	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003610108	0.000369947	0.010280329	216	583867	21011	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_uptake_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.003887269	0.003929273	4	1029	1018	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.000005145	0.000717231	8	1555006	11154	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_splicing_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.1875	0.1875	3	16	16	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:interacts_with  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000685252	0.00000142	0.000108005	41	28880009	379612	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_synthesis_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.020833333	0.020833333	1	48	48	?a
?b  activity_or_abundance_biolink:affects  ?f  ?f  biolink:similar_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002690868	0.01559171	0.028889288	161	10326	5573	?a
?b  activity_or_abundance_biolink:affects  ?f  ?f  biolink:related_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000837872	0.00990099	4	4774	404	?a
?b  activity_or_abundance_biolink:affects  ?f  ?f  biolink:has_part  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.008928571	0.05	1	112	20	?a
?b  activity_or_abundance_biolink:affects  ?f  ?a  biolink:similar_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002523733	0.0251499	0.036766496	151	6004	4107	?a
?b  activity_or_abundance_biolink:affects  ?f  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000306913	0.016393443	4	13033	244	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:genetically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000000496	0.000020689	3	6051945	145006	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000000389	0.000012652	3	7706713	237108	?a
?b  activity_or_abundance_biolink:affects  ?f  ?a  biolink:has_part  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.00026544	0.026315789	3	11302	114	?a
?f  biolink:affects_response_to  ?a  ?b  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001838481	0.004442649	0.00517136	110	24760	21271	?a
?b  biolink:homologous_to  ?f  ?f  biolink:increases_response_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001169943	0.004383768	0.005345144	70	15968	13096	?a
?f  biolink:decreases_response_to  ?a  ?b  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000952667	0.00417063	0.004797576	57	13667	11881	?a
?b  biolink:homologous_to  ?f  ?f  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000467977	0.00273919	0.005159388	28	10222	5427	?a
?b  biolink:homologous_to  ?f  ?f  increased_transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000300842	0.005060444	0.006888634	18	3557	2613	?a
?b  biolink:homologous_to  ?f  ?f  decreased_transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000284129	0.021992238	0.029462738	17	773	577	?a
?b  biolink:homologous_to  ?f  ?f  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000217275	0.04	0.055319149	13	325	235	?a
?b  biolink:homologous_to  ?f  ?f  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000183848	0.006993007	0.009751773	11	1573	1128	?a
?b  biolink:homologous_to  ?f  ?f  transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000167135	0.016666667	0.026737968	10	600	374	?a
?f  activity_or_abundance_biolink:affects  ?a  ?b  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003309266	0.000279724	0.015519674	198	707841	12758	?a
?b  biolink:homologous_to  ?f  ?f  secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.061538462	0.063492063	8	130	126	?a
?b  biolink:homologous_to  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.004975124	0.005952381	6	1206	1008	?a
?b  biolink:homologous_to  ?f  ?f  increased_activity_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.002818489	0.005452563	5	1774	917	?a
?b  biolink:homologous_to  ?f  ?f  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.004389816	0.005186722	5	1139	964	?a
?b  biolink:homologous_to  ?f  ?f  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001366587	0.002913328	4	2927	1373	?a
?b  biolink:homologous_to  ?f  ?f  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001217656	0.002128792	4	3285	1879	?a
?b  biolink:homologous_to  ?f  ?f  decreased_secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.019230769	0.020942408	4	208	191	?a
?b  biolink:homologous_to  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000150421	0.001914486	0.003930131	9	4701	2290	?a
?b  biolink:homologous_to  ?f  ?f  increased_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001366587	0.002913328	4	2927	1373	?a
?b  biolink:homologous_to  ?f  ?f  decreased_activity_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.008645533	0.010526316	3	347	285	?a
?b  biolink:homologous_to  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.003921569	0.005639098	3	765	532	?a
?b  biolink:homologous_to  ?f  ?f  synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.002677376	0.004424779	2	747	452	?a
?b  biolink:homologous_to  ?f  ?f  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.004504505	0.014084507	1	222	71	?a
?f  activity_biolink:affects  ?a  ?b  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.00149925	0.003367003	1	667	297	?a
?b  biolink:homologous_to  ?f  ?f  biolink:related_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000018026	0.002144389	3	166430	1399	?a
?f  abundance_biolink:affects  ?a  ?b  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003292552	0.000278566	0.015797915	197	707193	12470	?a
?b  biolink:homologous_to  ?f  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.071383206	0.008663567	0.008663567	4271	492984	492984	?a
?b  biolink:homologous_to  ?f  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.083467041	0.009506116	0.009506116	4994	525346	525346	?a
?b  biolink:homologous_to  ?f  ?a  increased_expression_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.012802514	0.022388496	0.022388496	766	34214	34214	?a
?b  biolink:homologous_to  ?f  ?a  increased_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.012802514	0.022388496	0.022388496	766	34214	34214	?a
?a  biolink:directly_physically_interacts_with  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.011398583	0.000021025	0.001254784	682	32437140	543520	?a
?b  biolink:homologous_to  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.018485092	0.000280848	0.00905852	1106	3938070	122095	?a
?b  biolink:homologous_to  ?f  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.023298569	0.000352271	0.009874969	1394	3957179	141165	?a
?b  biolink:homologous_to  ?f  ?a  decreased_expression_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.005097607	0.015030554	0.015059497	305	20292	20253	?a
?b  biolink:homologous_to  ?f  ?a  decreased_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.005097607	0.015030554	0.015059497	305	20292	20253	?a
?a  biolink:binds  ?f  ?b  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002089183	0.001009383	0.007514277	125	123838	16635	?a
?b  biolink:homologous_to  ?f  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001587779	0.007254677	0.007826015	95	13095	12139	?a
?b  biolink:homologous_to  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000986094	0.005532114	0.008369982	59	10665	7049	?a
?b  biolink:homologous_to  ?f  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000902527	0.007014809	0.008725158	54	7698	6189	?a
?a  biolink:directly_physically_interacts_with  ?f  ?b  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.008122744	0.000312539	0.008316506	486	1555006	58438	?a
?b  biolink:homologous_to  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000467977	0.002791625	0.003601286	28	10030	7775	?a
?b  biolink:homologous_to  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.007460036	0.009238891	21	2815	2273	?a
?b  biolink:homologous_to  ?f  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.007368421	0.009106678	21	2850	2306	?a
?b  biolink:homologous_to  ?f  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000802246	0.000187741	0.000977656	48	255672	49097	?a
?b  biolink:homologous_to  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.005482016	0.000395499	0.009267369	328	829333	35393	?a
?a  activity_biolink:affects  ?f  ?b  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000317556	0.003521779	0.012010114	19	5395	1582	?a
?b  biolink:homologous_to  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000300842	0.007929515	0.009100101	18	2270	1978	?a
